resume_id,profile_hash,dataset_version,split,target_job_family,education,school_category,major,english_level,experience,projects,skills_raw,skills_normalized,skill_levels,profile_text,screening_label,screening_label_original,screening_label_revised,label_disagreement
resume_4ebfd5ae83bbba22,af505a87c3aa7512a8f8,revised_with_original_label_audit,train,全栈开发工程师,专科,普通高校,计算机类,无,"[{""company_size"":""small_company"",""duration"":""5年以上""}]","{""small"":9,""medium"":1,""large"":0}","{""programming_language"":[""Java"",""JavaScript"",""SQL"",""Go""],""frontend"":[""HTML/CSS"",""React/Vue"",""Webpack"",""TypeScript"",""Redux/Vuex""],""backend"":[""Spring Boot"",""Django/Flask"",""RESTful API""],""database"":[""MySQL"",""PostgreSQL"",""MongoDB""],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Java"",""JavaScript"",""SQL"",""Go"",""HTML"",""CSS"",""React"",""Vue"",""Webpack"",""TypeScript"",""Redux"",""Vuex"",""Spring Boot"",""Django"",""Flask"",""RESTful API"",""MySQL"",""PostgreSQL"",""MongoDB""]","{""Java"":""熟练"",""JavaScript"":""熟练"",""SQL"":""掌握"",""Go"":""了解"",""HTML"":""精通"",""CSS"":""精通"",""React"":""熟练"",""Vue"":""熟练"",""Webpack"":""掌握"",""TypeScript"":""了解"",""Redux"":""熟练"",""Vuex"":""熟练"",""Spring Boot"":""精通"",""Django"":""熟练"",""Flask"":""熟练"",""RESTful API"":""掌握"",""MySQL"":""熟练"",""PostgreSQL"":""熟练"",""MongoDB"":""熟练""}",意向岗位：全栈开发工程师。学历：专科。专业：计算机类。英语水平：无。技能：Java（熟练）、JavaScript（熟练）、SQL（掌握）、Go（了解）、HTML（精通）、CSS（精通）、React（熟练）、Vue（熟练）、Webpack（掌握）、TypeScript（了解）、Redux（熟练）、Vuex（熟练）、Spring Boot（精通）、Django（熟练）、Flask（熟练）、RESTful API（掌握）、MySQL（熟练）、PostgreSQL（熟练）、MongoDB（熟练）。工作经验：small_company企业经验：5年以上。项目经验：小型项目9个，中型项目1个，大型项目0个。,不通过,通过,不通过,True
resume_d98b2b8ae86aeaf6,32f28df9c548e06b10dd,revised_with_original_label_audit,train,移动开发工程师,专科,普通高校,计算机类,无,[],"{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""Go""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[""Android (Kotlin)"",""React Native/Flutter""],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""Go"",""Android"",""Kotlin"",""React Native"",""Flutter""]","{""Python"":""掌握"",""Java"":""精通"",""JavaScript"":""掌握"",""Go"":""精通"",""Android"":""熟练"",""Kotlin"":""熟练"",""React Native"":""熟练"",""Flutter"":""熟练""}",意向岗位：移动开发工程师。学历：专科。专业：计算机类。英语水平：无。技能：Python（掌握）、Java（精通）、JavaScript（掌握）、Go（精通）、Android（熟练）、Kotlin（熟练）、React Native（熟练）、Flutter（熟练）。工作经验：未填写。项目经验：小型项目0个，中型项目0个，大型项目0个。,不通过,不通过,不通过,False
resume_cbd39d085e96f1b3,6e7deba6848894c5347c,revised_with_original_label_audit,train,数据分析师,专科,普通高校,计算机类,无,"[{""company_size"":""small_company"",""duration"":""1―3年""}]","{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""SQL"",""Go""],""frontend"":[],""backend"":[],""database"":[""MySQL"",""MongoDB"",""Redis""],""cloud_devops"":[],""data_ai"":[""Pandas/Numpy"",""TensorFlow/PyTorch"",""Hadoop/Spark"",""Tableau/Power BI/FineBI""],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""SQL"",""Go"",""MySQL"",""MongoDB"",""Redis"",""Pandas"",""NumPy"",""TensorFlow"",""PyTorch"",""Hadoop"",""Spark"",""Tableau"",""Power BI"",""FineBI""]","{""Python"":""熟练"",""Java"":""了解"",""JavaScript"":""精通"",""SQL"":""熟练"",""Go"":""了解"",""MySQL"":""熟练"",""MongoDB"":""熟练"",""Redis"":""了解"",""Pandas"":""熟练"",""NumPy"":""熟练"",""TensorFlow"":""了解"",""PyTorch"":""了解"",""Hadoop"":""熟练"",""Spark"":""熟练"",""Tableau"":""熟练"",""Power BI"":""熟练"",""FineBI"":""熟练""}",意向岗位：数据分析师。学历：专科。专业：计算机类。英语水平：无。技能：Python（熟练）、Java（了解）、JavaScript（精通）、SQL（熟练）、Go（了解）、MySQL（熟练）、MongoDB（熟练）、Redis（了解）、Pandas（熟练）、NumPy（熟练）、TensorFlow（了解）、PyTorch（了解）、Hadoop（熟练）、Spark（熟练）、Tableau（熟练）、Power BI（熟练）、FineBI（熟练）。工作经验：small_company企业经验：1―3年。项目经验：小型项目0个，中型项目0个，大型项目0个。,通过,不通过,通过,True
resume_023a8207a6e5a1d2,badd7237226bad8bb194,revised_with_original_label_audit,test,前端开发工程师,本科,211高校,非计算机类,英语四级,"[{""company_size"":""small_company"",""duration"":""5年以上""},{""company_size"":""medium_company"",""duration"":""3―5年""}]","{""small"":3,""medium"":8,""large"":0}","{""programming_language"":[""Java"",""JavaScript"",""SQL"",""Go""],""frontend"":[""HTML/CSS"",""React/Vue"",""TypeScript""],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Java"",""JavaScript"",""SQL"",""Go"",""HTML"",""CSS"",""React"",""Vue"",""TypeScript""]","{""Java"":""熟练"",""JavaScript"":""熟练"",""SQL"":""了解"",""Go"":""熟练"",""HTML"":""熟练"",""CSS"":""熟练"",""React"":""熟练"",""Vue"":""熟练"",""TypeScript"":""掌握""}",意向岗位：前端开发工程师。学历：本科。专业：非计算机类。英语水平：英语四级。技能：Java（熟练）、JavaScript（熟练）、SQL（了解）、Go（熟练）、HTML（熟练）、CSS（熟练）、React（熟练）、Vue（熟练）、TypeScript（掌握）。工作经验：small_company企业经验：5年以上；medium_company企业经验：3―5年。项目经验：小型项目3个，中型项目8个，大型项目0个。,通过,通过,通过,False
resume_2f448a110970be61,f4c37453da98d51f3048,revised_with_original_label_audit,dev,前端开发工程师,专科,普通高校,计算机类,英语四级,"[{""company_size"":""medium_company"",""duration"":""3―5年""},{""company_size"":""large_company"",""duration"":""3―5年""}]","{""small"":9,""medium"":4,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""SQL"",""Go""],""frontend"":[""HTML/CSS"",""React/Vue"",""Webpack"",""TypeScript"",""Redux/Vuex""],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""SQL"",""Go"",""HTML"",""CSS"",""React"",""Vue"",""Webpack"",""TypeScript"",""Redux"",""Vuex""]","{""Python"":""掌握"",""Java"":""掌握"",""JavaScript"":""熟练"",""SQL"":""熟练"",""Go"":""熟练"",""HTML"":""熟练"",""CSS"":""熟练"",""React"":""熟练"",""Vue"":""熟练"",""Webpack"":""熟练"",""TypeScript"":""熟练"",""Redux"":""了解"",""Vuex"":""了解""}",意向岗位：前端开发工程师。学历：专科。专业：计算机类。英语水平：英语四级。技能：Python（掌握）、Java（掌握）、JavaScript（熟练）、SQL（熟练）、Go（熟练）、HTML（熟练）、CSS（熟练）、React（熟练）、Vue（熟练）、Webpack（熟练）、TypeScript（熟练）、Redux（了解）、Vuex（了解）。工作经验：medium_company企业经验：3―5年；large_company企业经验：3―5年。项目经验：小型项目9个，中型项目4个，大型项目0个。,通过,通过,通过,False
resume_379297573428af72,fecdeef9df8154119436,revised_with_original_label_audit,train,后端开发工程师,本科,普通高校,计算机类,无,"[{""company_size"":""small_company"",""duration"":""1―3年""}]","{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""SQL""],""frontend"":[],""backend"":[""Spring Boot"",""Django/Flask"",""Kafka/RabbitMQ""],""database"":[""MySQL"",""PostgreSQL"",""MongoDB""],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""SQL"",""Spring Boot"",""Django"",""Flask"",""Kafka"",""RabbitMQ"",""MySQL"",""PostgreSQL"",""MongoDB""]","{""Python"":""掌握"",""Java"":""掌握"",""SQL"":""熟练"",""Spring Boot"":""熟练"",""Django"":""熟练"",""Flask"":""熟练"",""Kafka"":""掌握"",""RabbitMQ"":""掌握"",""MySQL"":""精通"",""PostgreSQL"":""掌握"",""MongoDB"":""掌握""}",意向岗位：后端开发工程师。学历：本科。专业：计算机类。英语水平：无。技能：Python（掌握）、Java（掌握）、SQL（熟练）、Spring Boot（熟练）、Django（熟练）、Flask（熟练）、Kafka（掌握）、RabbitMQ（掌握）、MySQL（精通）、PostgreSQL（掌握）、MongoDB（掌握）。工作经验：small_company企业经验：1―3年。项目经验：小型项目0个，中型项目0个，大型项目0个。,不通过,不通过,不通过,False
resume_a325e90d7d8873c2,9b4f51103c9e3365a5f6,revised_with_original_label_audit,test,测试工程师,专科,普通高校,计算机类,英语四级,"[{""company_size"":""small_company"",""duration"":""1―3年""}]","{""small"":2,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""SQL"",""Go""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[""Selenium"",""JMeter""]}","[""Python"",""Java"",""SQL"",""Go"",""Selenium"",""JMeter""]","{""Python"":""熟练"",""Java"":""掌握"",""SQL"":""了解"",""Go"":""掌握"",""Selenium"":""精通"",""JMeter"":""掌握""}",意向岗位：测试工程师。学历：专科。专业：计算机类。英语水平：英语四级。技能：Python（熟练）、Java（掌握）、SQL（了解）、Go（掌握）、Selenium（精通）、JMeter（掌握）。工作经验：small_company企业经验：1―3年。项目经验：小型项目2个，中型项目0个，大型项目0个。,不通过,不通过,不通过,False
resume_7bd8990157ce384d,62d98b76ebe6ab909c3e,revised_with_original_label_audit,dev,数据分析师,专科,普通高校,计算机类,英语四级,"[{""company_size"":""small_company"",""duration"":""1―3年""}]","{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""SQL"",""Go""],""frontend"":[],""backend"":[],""database"":[""MySQL"",""PostgreSQL"",""MongoDB""],""cloud_devops"":[],""data_ai"":[""Pandas/Numpy"",""TensorFlow/PyTorch"",""Hadoop/Spark"",""Tableau/Power BI/FineBI""],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""SQL"",""Go"",""MySQL"",""PostgreSQL"",""MongoDB"",""Pandas"",""NumPy"",""TensorFlow"",""PyTorch"",""Hadoop"",""Spark"",""Tableau"",""Power BI"",""FineBI""]","{""Python"":""了解"",""Java"":""掌握"",""JavaScript"":""熟练"",""SQL"":""精通"",""Go"":""熟练"",""MySQL"":""精通"",""PostgreSQL"":""了解"",""MongoDB"":""熟练"",""Pandas"":""熟练"",""NumPy"":""熟练"",""TensorFlow"":""精通"",""PyTorch"":""精通"",""Hadoop"":""精通"",""Spark"":""精通"",""Tableau"":""掌握"",""Power BI"":""掌握"",""FineBI"":""掌握""}",意向岗位：数据分析师。学历：专科。专业：计算机类。英语水平：英语四级。技能：Python（了解）、Java（掌握）、JavaScript（熟练）、SQL（精通）、Go（熟练）、MySQL（精通）、PostgreSQL（了解）、MongoDB（熟练）、Pandas（熟练）、NumPy（熟练）、TensorFlow（精通）、PyTorch（精通）、Hadoop（精通）、Spark（精通）、Tableau（掌握）、Power BI（掌握）、FineBI（掌握）。工作经验：small_company企业经验：1―3年。项目经验：小型项目0个，中型项目0个，大型项目0个。,通过,不通过,通过,True
resume_9523254c13f5e444,33ad2fd7b1371a97cc8c,revised_with_original_label_audit,train,后端开发工程师,专科,普通高校,计算机类,英语四级,"[{""company_size"":""small_company"",""duration"":""5年以上""},{""company_size"":""large_company"",""duration"":""3―5年""}]","{""small"":5,""medium"":4,""large"":0}","{""programming_language"":[""Python"",""JavaScript"",""Go""],""frontend"":[],""backend"":[""Spring Boot"",""Django/Flask"",""Node.js"",""Kafka/RabbitMQ""],""database"":[""MySQL"",""PostgreSQL"",""MongoDB"",""Redis""],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""JavaScript"",""Go"",""Spring Boot"",""Django"",""Flask"",""Node.js"",""Kafka"",""RabbitMQ"",""MySQL"",""PostgreSQL"",""MongoDB"",""Redis""]","{""Python"":""熟练"",""JavaScript"":""熟练"",""Go"":""掌握"",""Spring Boot"":""熟练"",""Django"":""熟练"",""Flask"":""熟练"",""Node.js"":""精通"",""Kafka"":""精通"",""RabbitMQ"":""精通"",""MySQL"":""精通"",""PostgreSQL"":""掌握"",""MongoDB"":""熟练"",""Redis"":""精通""}",意向岗位：后端开发工程师。学历：专科。专业：计算机类。英语水平：英语四级。技能：Python（熟练）、JavaScript（熟练）、Go（掌握）、Spring Boot（熟练）、Django（熟练）、Flask（熟练）、Node.js（精通）、Kafka（精通）、RabbitMQ（精通）、MySQL（精通）、PostgreSQL（掌握）、MongoDB（熟练）、Redis（精通）。工作经验：small_company企业经验：5年以上；large_company企业经验：3―5年。项目经验：小型项目5个，中型项目4个，大型项目0个。,不通过,通过,不通过,True
resume_bc01a3f2c7d1ad0d,5b574928261f939473b0,revised_with_original_label_audit,dev,后端开发工程师,本科,普通高校,计算机类,英语四级,"[{""company_size"":""small_company"",""duration"":""5年以上""},{""company_size"":""medium_company"",""duration"":""3―5年""}]","{""small"":1,""medium"":1,""large"":1}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""SQL""],""frontend"":[],""backend"":[""Spring Boot"",""Django/Flask""],""database"":[""MySQL"",""MongoDB""],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""SQL"",""Spring Boot"",""Django"",""Flask"",""MySQL"",""MongoDB""]","{""Python"":""熟练"",""Java"":""掌握"",""JavaScript"":""精通"",""SQL"":""熟练"",""Spring Boot"":""熟练"",""Django"":""精通"",""Flask"":""精通"",""MySQL"":""熟练"",""MongoDB"":""掌握""}",意向岗位：后端开发工程师。学历：本科。专业：计算机类。英语水平：英语四级。技能：Python（熟练）、Java（掌握）、JavaScript（精通）、SQL（熟练）、Spring Boot（熟练）、Django（精通）、Flask（精通）、MySQL（熟练）、MongoDB（掌握）。工作经验：small_company企业经验：5年以上；medium_company企业经验：3―5年。项目经验：小型项目1个，中型项目1个，大型项目1个。,不通过,通过,不通过,True
resume_8ea56bd09e52903d,2a7256e7bde254365c41,revised_with_original_label_audit,test,测试工程师,本科,普通高校,计算机类,英语六级,[],"{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[""Selenium"",""JUnit"",""JMeter""]}","[""Python"",""Java"",""JavaScript"",""Selenium"",""JUnit"",""JMeter""]","{""Python"":""熟练"",""Java"":""熟练"",""JavaScript"":""熟练"",""Selenium"":""精通"",""JUnit"":""掌握"",""JMeter"":""精通""}",意向岗位：测试工程师。学历：本科。专业：计算机类。英语水平：英语六级。技能：Python（熟练）、Java（熟练）、JavaScript（熟练）、Selenium（精通）、JUnit（掌握）、JMeter（精通）。工作经验：未填写。项目经验：小型项目0个，中型项目0个，大型项目0个。,不通过,通过,不通过,True
resume_4a29dc778b82a350,81db03fe866d922ca52e,revised_with_original_label_audit,train,运维工程师,本科,普通高校,计算机类,英语四级,[],"{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[""Docker/Kubernetes"",""Linux""],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""Docker"",""Kubernetes"",""Linux""]","{""Python"":""了解"",""Java"":""熟练"",""JavaScript"":""精通"",""Docker"":""掌握"",""Kubernetes"":""掌握"",""Linux"":""熟练""}",意向岗位：运维工程师。学历：本科。专业：计算机类。英语水平：英语四级。技能：Python（了解）、Java（熟练）、JavaScript（精通）、Docker（掌握）、Kubernetes（掌握）、Linux（熟练）。工作经验：未填写。项目经验：小型项目0个，中型项目0个，大型项目0个。,不通过,不通过,不通过,False
resume_b5f31593d39c18da,abd648bf34a87f521216,revised_with_original_label_audit,train,前端开发工程师,本科,普通高校,计算机类,英语四级,[],"{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""JavaScript""],""frontend"":[""HTML/CSS"",""React/Vue"",""Webpack"",""TypeScript"",""Redux/Vuex""],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""JavaScript"",""HTML"",""CSS"",""React"",""Vue"",""Webpack"",""TypeScript"",""Redux"",""Vuex""]","{""Python"":""掌握"",""JavaScript"":""掌握"",""HTML"":""精通"",""CSS"":""精通"",""React"":""熟练"",""Vue"":""熟练"",""Webpack"":""熟练"",""TypeScript"":""熟练"",""Redux"":""精通"",""Vuex"":""精通""}",意向岗位：前端开发工程师。学历：本科。专业：计算机类。英语水平：英语四级。技能：Python（掌握）、JavaScript（掌握）、HTML（精通）、CSS（精通）、React（熟练）、Vue（熟练）、Webpack（熟练）、TypeScript（熟练）、Redux（精通）、Vuex（精通）。工作经验：未填写。项目经验：小型项目0个，中型项目0个，大型项目0个。,不通过,通过,不通过,True
resume_89e534ba8ed1f044,befa2632a596575d8cb0,revised_with_original_label_audit,dev,前端开发工程师,专科,普通高校,计算机类,英语四级,[],"{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Java"",""JavaScript"",""SQL"",""Go""],""frontend"":[""HTML/CSS"",""React/Vue"",""Webpack""],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Java"",""JavaScript"",""SQL"",""Go"",""HTML"",""CSS"",""React"",""Vue"",""Webpack""]","{""Java"":""精通"",""JavaScript"":""熟练"",""SQL"":""掌握"",""Go"":""熟练"",""HTML"":""熟练"",""CSS"":""熟练"",""React"":""熟练"",""Vue"":""熟练"",""Webpack"":""熟练""}",意向岗位：前端开发工程师。学历：专科。专业：计算机类。英语水平：英语四级。技能：Java（精通）、JavaScript（熟练）、SQL（掌握）、Go（熟练）、HTML（熟练）、CSS（熟练）、React（熟练）、Vue（熟练）、Webpack（熟练）。工作经验：未填写。项目经验：小型项目0个，中型项目0个，大型项目0个。,不通过,不通过,不通过,False
resume_340159e3892692d7,d652750904c123757cc0,revised_with_original_label_audit,train,云计算工程师,本科,普通高校,计算机类,无,"[{""company_size"":""large_company"",""duration"":""1年以下""}]","{""small"":1,""medium"":5,""large"":0}","{""programming_language"":[""Java"",""Go""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[""AWS/Azure"",""Docker/Kubernetes"",""Ansible"",""Terraform""],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Java"",""Go"",""AWS"",""Azure"",""Docker"",""Kubernetes"",""Ansible"",""Terraform""]","{""Java"":""熟练"",""Go"":""了解"",""AWS"":""熟练"",""Azure"":""熟练"",""Docker"":""掌握"",""Kubernetes"":""掌握"",""Ansible"":""熟练"",""Terraform"":""熟练""}",意向岗位：云计算工程师。学历：本科。专业：计算机类。英语水平：无。技能：Java（熟练）、Go（了解）、AWS（熟练）、Azure（熟练）、Docker（掌握）、Kubernetes（掌握）、Ansible（熟练）、Terraform（熟练）。工作经验：large_company企业经验：1年以下。项目经验：小型项目1个，中型项目5个，大型项目0个。,不通过,不通过,不通过,False
resume_aaf01657aeb2b3c4,0f6ecf83336628b0c4c6,revised_with_original_label_audit,train,全栈开发工程师,本科,211高校,非计算机类,英语四级,[],"{""small"":3,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""JavaScript""],""frontend"":[""HTML/CSS"",""React/Vue""],""backend"":[""Spring Boot"",""Django/Flask"",""Node.js"",""Kafka/RabbitMQ""],""database"":[""MySQL""],""cloud_devops"":[],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""JavaScript"",""HTML"",""CSS"",""React"",""Vue"",""Spring Boot"",""Django"",""Flask"",""Node.js"",""Kafka"",""RabbitMQ"",""MySQL""]","{""Python"":""掌握"",""JavaScript"":""精通"",""HTML"":""掌握"",""CSS"":""掌握"",""React"":""熟练"",""Vue"":""熟练"",""Spring Boot"":""掌握"",""Django"":""熟练"",""Flask"":""熟练"",""Node.js"":""精通"",""Kafka"":""熟练"",""RabbitMQ"":""熟练"",""MySQL"":""精通""}",意向岗位：全栈开发工程师。学历：本科。专业：非计算机类。英语水平：英语四级。技能：Python（掌握）、JavaScript（精通）、HTML（掌握）、CSS（掌握）、React（熟练）、Vue（熟练）、Spring Boot（掌握）、Django（熟练）、Flask（熟练）、Node.js（精通）、Kafka（熟练）、RabbitMQ（熟练）、MySQL（精通）。工作经验：未填写。项目经验：小型项目3个，中型项目0个，大型项目0个。,通过,通过,通过,False
resume_54723c96595145cb,93b1e60680ee88d308cb,revised_with_original_label_audit,dev,数据工程师,专科,普通高校,计算机类,英语四级,[],"{""small"":3,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""SQL""],""frontend"":[],""backend"":[],""database"":[""MySQL"",""PostgreSQL"",""MongoDB"",""Redis""],""cloud_devops"":[],""data_ai"":[""TensorFlow/PyTorch"",""Hadoop/Spark"",""Tableau/Power BI/FineBI""],""mobile"":[],""testing"":[]}","[""Python"",""SQL"",""MySQL"",""PostgreSQL"",""MongoDB"",""Redis"",""TensorFlow"",""PyTorch"",""Hadoop"",""Spark"",""Tableau"",""Power BI"",""FineBI""]","{""Python"":""掌握"",""SQL"":""熟练"",""MySQL"":""掌握"",""PostgreSQL"":""熟练"",""MongoDB"":""精通"",""Redis"":""掌握"",""TensorFlow"":""了解"",""PyTorch"":""了解"",""Hadoop"":""掌握"",""Spark"":""掌握"",""Tableau"":""了解"",""Power BI"":""了解"",""FineBI"":""了解""}",意向岗位：数据工程师。学历：专科。专业：计算机类。英语水平：英语四级。技能：Python（掌握）、SQL（熟练）、MySQL（掌握）、PostgreSQL（熟练）、MongoDB（精通）、Redis（掌握）、TensorFlow（了解）、PyTorch（了解）、Hadoop（掌握）、Spark（掌握）、Tableau（了解）、Power BI（了解）、FineBI（了解）。工作经验：未填写。项目经验：小型项目3个，中型项目0个，大型项目0个。,不通过,不通过,不通过,False
resume_3e8aabeadac378f3,10b7bd8b0e3f8f7ed473,revised_with_original_label_audit,train,运维工程师,本科,普通高校,计算机类,英语六级,[],"{""small"":0,""medium"":0,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""SQL"",""Go""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[""Docker/Kubernetes"",""Linux""],""data_ai"":[],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""SQL"",""Go"",""Docker"",""Kubernetes"",""Linux""]","{""Python"":""掌握"",""Java"":""掌握"",""JavaScript"":""熟练"",""SQL"":""掌握"",""Go"":""熟练"",""Docker"":""熟练"",""Kubernetes"":""熟练"",""Linux"":""精通""}",意向岗位：运维工程师。学历：本科。专业：计算机类。英语水平：英语六级。技能：Python（掌握）、Java（掌握）、JavaScript（熟练）、SQL（掌握）、Go（熟练）、Docker（熟练）、Kubernetes（熟练）、Linux（精通）。工作经验：未填写。项目经验：小型项目0个，中型项目0个，大型项目0个。,不通过,不通过,不通过,False
resume_9b89bb5844e8f2a8,63c07335956b74fccfa3,revised_with_original_label_audit,train,数据分析师,专科,普通高校,计算机类,无,"[{""company_size"":""small_company"",""duration"":""5年以上""}]","{""small"":13,""medium"":9,""large"":0}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""SQL"",""Go""],""frontend"":[],""backend"":[],""database"":[""MySQL"",""MongoDB""],""cloud_devops"":[],""data_ai"":[""Pandas/Numpy"",""Hadoop/Spark"",""Tableau/Power BI/FineBI""],""mobile"":[],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""SQL"",""Go"",""MySQL"",""MongoDB"",""Pandas"",""NumPy"",""Hadoop"",""Spark"",""Tableau"",""Power BI"",""FineBI""]","{""Python"":""熟练"",""Java"":""熟练"",""JavaScript"":""了解"",""SQL"":""掌握"",""Go"":""掌握"",""MySQL"":""精通"",""MongoDB"":""熟练"",""Pandas"":""熟练"",""NumPy"":""熟练"",""Hadoop"":""了解"",""Spark"":""了解"",""Tableau"":""熟练"",""Power BI"":""熟练"",""FineBI"":""熟练""}",意向岗位：数据分析师。学历：专科。专业：计算机类。英语水平：无。技能：Python（熟练）、Java（熟练）、JavaScript（了解）、SQL（掌握）、Go（掌握）、MySQL（精通）、MongoDB（熟练）、Pandas（熟练）、NumPy（熟练）、Hadoop（了解）、Spark（了解）、Tableau（熟练）、Power BI（熟练）、FineBI（熟练）。工作经验：small_company企业经验：5年以上。项目经验：小型项目13个，中型项目9个，大型项目0个。,不通过,不通过,不通过,False
resume_8e80ec5a059685c9,5b2ac30be746ce900d4e,revised_with_original_label_audit,test,移动开发工程师,本科,普通高校,计算机类,英语四级,"[{""company_size"":""small_company"",""duration"":""5年以上""},{""company_size"":""medium_company"",""duration"":""3―5年""},{""company_size"":""large_company"",""duration"":""3―5年""}]","{""small"":11,""medium"":7,""large"":1}","{""programming_language"":[""Python"",""Java"",""JavaScript"",""Go""],""frontend"":[],""backend"":[],""database"":[],""cloud_devops"":[],""data_ai"":[],""mobile"":[""Android (Kotlin)"",""React Native/Flutter""],""testing"":[]}","[""Python"",""Java"",""JavaScript"",""Go"",""Android"",""Kotlin"",""React Native"",""Flutter""]","{""Python"":""了解"",""Java"":""熟练"",""JavaScript"":""了解"",""Go"":""掌握"",""Android"":""熟练"",""Kotlin"":""熟练"",""React Native"":""熟练"",""Flutter"":""熟练""}",意向岗位：移动开发工程师。学历：本科。专业：计算机类。英语水平：英语四级。技能：Python（了解）、Java（熟练）、JavaScript（了解）、Go（掌握）、Android（熟练）、Kotlin（熟练）、React Native（熟练）、Flutter（熟练）。工作经验：small_company企业经验：5年以上；medium_company企业经验：3―5年；large_company企业经验：3―5年。项目经验：小型项目11个，中型项目7个，大型项目1个。,不通过,通过,不通过,True
resume_3d56bbb2d3ad3208,e88cc9023ffcebaa4894,revised_with_original_label_audit,train,数据工程师,本科,普通高校,计算机类,无,"[{""company_size"":""small_company"",""duration"":""5年以上""},{""company_size"":""medium_company"",""duration"":""3―5年""}]","{""small"":2,""medium"":5,""large"":0}","{""programming_language"":[""Python"",""SQL""],""frontend"":[],""backend"":[],""database"":[""MySQL"",""MongoDB""],""cloud_devops"":[],""data_ai"":[""Hadoop/Spark"",""Tableau/Power BI/FineBI""],""mobile"":[],""testing"":[]}","[""Python"",""SQL"",""MySQL"",""MongoDB"",""Hadoop"",""Spark"",""Tableau"",""Power BI"",""FineBI""]","{""Python"":""熟练"",""SQL"":""熟练"",""MySQL"":""掌握"",""MongoDB"":""掌握"",""Hadoop"":""精通"",""Spark"":""精通"",""Tableau"":""熟练"",""Power BI"":""熟练"",""FineBI"":""熟练""}",意向岗位：数据工程师。学历：本科。专业：计算机类。英语水平：无。技能：Python（熟练）、SQL（熟练）、MySQL（掌握）、MongoDB（掌握）、Hadoop（精通）、Spark（精通）、Tableau（熟练）、Power BI（熟练）、FineBI（熟练）。工作经验：small_company企业经验：5年以上；medium_company企业经验：3―5年。项目经验：小型项目2个，中型项目5个，大型项目0个。,不通过,通过,不通过,True
